start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
2.8829578666666666,6.072817866666666,86,181,#C C walks around the room
6.072817866666666,16.232737866666664,181,486,#C person X operates a phone
16.232737866666664,22.545027866666665,486,675,#C C looks at the table
22.545027866666665,27.607807866666665,675,827,#C C takes meet from the table
27.607807866666665,29.444657866666663,827,882,#C C puts salt in the hand
29.444657866666663,54.53373786666667,882,1635,#C C sprinkles salt on the beef
54.53373786666667,58.37206786666667,1635,1750,#C C looks around the room
58.37206786666667,64.91302786666668,1750,1946,#C C takes beef from the package
64.91302786666668,66.88587786666668,1946,2006,#C C looks around the room
66.88587786666668,71.37370786666668,2006,2140,#C woman X raises her hands
71.37370786666668,78.74073786666668,2140,2361,#C C sprinkles salt on the beef
78.74073786666668,81.93138786666667,2361,2457,#C C removes spectacles from woman X
81.93138786666667,84.95346786666667,2457,2548,#C C looks around the house
84.95346786666667,97.80009786666668,2548,2933,#C C sprinkles salt on the beef
97.80009786666668,106.22675786666667,2933,3186,#C C looks around the house
106.22675786666667,116.43658786666667,3186,3492,#C C holds the beef
116.43658786666667,119.89065786666667,3492,3596,#C C looks around the room
119.89065786666667,126.67275786666667,3596,3799,#C C walks around the room
126.67275786666667,131.44777786666668,3799,3942,#C C opens tap
131.44777786666668,153.77916786666668,3942,4612,#C C looks through the window
153.77916786666668,162.00847786666668,4612,4859,#C C washes chop board
162.00847786666668,167.86326786666666,4859,5035,#C C looks around
167.86326786666666,172.85387786666666,5035,5185,#C woman' X walks around the house
172.85387786666666,178.70071786666668,5185,5360,#C woman X wipes the table
178.70071786666668,184.07464786666668,5360,5521,#C C looks through the window
184.07464786666668,187.79176786666667,5521,5633,#C C washes hands
187.79176786666667,193.75095786666668,5633,5812,#C C closes tap
193.75095786666668,195.3266378666667,5812,5859,#C C looks around
195.3266378666667,196.1644778666667,5859,5884,#C C lifts up a chop board
196.1644778666667,203.07983786666668,5884,6091,#C C wipes the chopping board
203.07983786666668,208.08503786666668,6091,6242,#C woman X lifts a piece of beef
208.08503786666668,232.97741786666668,6242,6988,#C C looks around the room
232.97741786666668,235.63480786666668,6988,7068,#C C wipes the surface
235.63480786666668,254.04219786666667,7068,7620,#C C looks around the house
254.04219786666667,255.04598786666668,7620,7650,#C C opens a cabinet
255.04598786666668,257.14792786666663,7650,7713,#C C takes a glass from the cabinet
257.14792786666663,266.22859786666663,7713,7986,#C C walks around the room
266.22859786666663,287.1933878666666,7986,8615,#C C opens a cabinet
287.1933878666666,292.8945778666666,8615,8786,#c c puts a glass on the table
292.8945778666666,308.50894453333336,8786,9254,#c c uses a knife
308.50894453333336,314.17526453333335,9254,9424,#c c talks to S
314.17526453333335,320.84345453333333,9424,9624,#c c cuts coriander for S
320.84345453333333,343.48105453333335,9624,10303,#c c talks to S
343.48105453333335,350.12388453333335,10303,10503,#c c moves the carrier bag
350.12388453333335,360.62514453333335,10503,10818,#c c puts some vegetable in the blender
360.62514453333335,366.9911945333333,10818,11009,#c c talks to S
366.9911945333333,489.35846453333335,11009,14680,#c c puts some vegetable in the blender
489.35846453333335,499.82600453333333,14680,14994,#c c lifts the vegetable up
499.82600453333333,706.7653112,14994,21202,#c c puts some vegetable in the blender
706.7653112,710.1329512,21202,21303,#C C looks around
710.1329512,724.1966512,21303,21725,#C C drinks #unsure
724.1966512,726.2920712,21725,21788,#C C talks to girl X
726.2920712,826.9151512,21788,24806,#C C puts coriander in the blender
826.9151512,827.5645812,24806,24826,#C C touches the blender
827.5645812,828.0707012,24826,24841,#O Woman A picks a slice of cucumber
828.0707012,828.2747512,24841,24847,#O Woman A eats a slice of cucumber
828.2747512,829.3673011999999,24847,24880,#C C moves the right hand
829.3673011999999,830.1789411999999,24880,24904,#O Woman A touches the cucumbers
830.1789411999999,833.9287312,24904,25017,#C C touches the blender
833.9287312,839.3849511999999,25017,25181,#O Woman A chops a cucumber
839.3849511999999,839.6974712,25181,25190,#O Woman A moves the cucumber off the knife
839.6974712,841.0326011999999,25190,25230,#C C puts the vegetable in the blender
841.0326011999999,848.7595011999999,25230,25462,#O Woman A chops a cucumber
848.7595011999999,849.6157812,25462,25488,#O Woman A moves the cucumber off the knife
849.6157812,850.0925712,25488,25502,#O Woman A chops a cucumber
850.0925712,855.4641612,25502,25663,#C C puts the vegetable in the blender
855.4641612,859.9878411999999,25663,25799,#C C puts the vegetable in the blender
859.9878411999999,863.3978912,25799,25901,#C C puts the vegetable in the blender
863.3978912,865.9517612,25901,25978,#O Woman A moves the cucumber off the knife
865.9517612,866.7388112,25978,26001,#O Woman A moves the chopped cucumber onto the knife
866.7388112,867.3214712,26001,26019,#O Woman A moves the cucumber with the knife
867.3214712,869.5469412,26019,26085,#C C puts the vegetable in the blender
869.5469412,872.0086212,26085,26159,#O Woman A moves the bowl on the table
