start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
0.0210286,1.3446386,0,40,#C C Holds the phone
1.3446386,2.0209886,40,60,#C C Puts the phone on the fridge
2.0209886,4.9937586000000005,60,149,#C C Opens the microwave
4.9937586000000005,5.706898600000001,149,171,#C C Picks the kitchen towel
5.706898600000001,7.5531786,171,226,#C C Holds the hand towel
7.5531786,12.401678599999999,226,371,#C C Removes the queen cake mould from the microwave
12.401678599999999,12.753028599999999,371,382,#C C Picks the queen cake mould
12.753028599999999,14.9633586,382,448,#C C Holds the queen cake mould
14.9633586,16.7211086,448,501,#C C Puts the queen cake mould on the counter top
16.7211086,17.383138600000002,501,521,#C C Picks the oven rack
17.383138600000002,18.5463986,521,556,#C C Holds the oven rack
18.5463986,19.219288600000002,556,576,#C C Puts the oven rack on the queen cake mould
19.219288600000002,20.6604286,576,619,#C C Holds the kitchen towel
20.6604286,21.7274686,619,651,#C C Straightens the kitchen towel
21.7274686,22.976598600000003,651,689,#C C Holds the kitchen towel together
22.976598600000003,23.2733886,689,698,#C C Picks the kitchen towel
23.2733886,23.9378886,698,718,#C C Puts the kitchen towel in the sink
23.9378886,25.3228386,718,759,#C C Holds the kitchen towel with hands
25.3228386,27.802338600000002,759,833,#C C Straightens the kitchen towel
27.802338600000002,28.0591186,833,841,#C C Picks the queen cake mould
28.0591186,28.3974786,841,851,#C C Holds the queen cake mould
28.3974786,28.7546086,851,862,#C C Beds the queen cake mould
28.7546086,30.453138600000003,862,913,#C C Shakes the queen cake mould
30.453138600000003,32.6270686,913,978,#C C Holds the queen cake mould
32.6270686,35.0109986,978,1050,#C C Puts the queen cake mould in the sink
35.0109986,35.5382586,1050,1066,#C C Picks the kitchen towel
35.5382586,37.500758600000005,1066,1124,#C C Holds the kitchen towel
37.500758600000005,40.3388186,1124,1210,#C C Picks the queen cake mould
40.3388186,42.1973386,1210,1265,#C C Holds the queen cake mould
42.1973386,42.9878386,1265,1289,#C C Puts the queen cake mould on the cakes
42.9878386,45.859528600000004,1289,1375,#C C Holds the kitchen towel
45.859528600000004,46.6402786,1375,1399,#C C Picks the queen cake mould
46.6402786,49.0467386,1399,1471,#C C Holds the queen cake mould
49.0467386,50.400558600000004,1471,1511,#C C Puts the queen cake mould on the counter top
50.400558600000004,51.4169286,1511,1542,#C C Holds the kitchen towel with hand
51.4169286,51.835128600000004,1542,1554,#C C Picks the cake
51.835128600000004,52.5976686,1554,1577,#C C Puts the cake on the oven rack
52.5976686,53.1282086,1577,1593,#C C Holds the kitchen towel with hands
53.1282086,55.368348600000004,1593,1660,#C C Puts the kitchen towel on the queen cake mould
55.368348600000004,55.5912886,1660,1667,#C C Picks the kitchen towel
55.5912886,56.6279986,1667,1698,#C C Holds the kitchen towel
56.6279986,57.9311286,1698,1737,#C C Hold the oven rack with kitchen towel
57.9311286,58.9302586,1737,1767,#C C Moves the oven rack
58.9302586,59.3938786,1767,1781,#C C Picks the kitchen towel
59.3938786,59.8609786,1781,1795,#C C Shakes the kitchen towel
59.8609786,60.6511386,1795,1819,#C C Puts the kitchen towel in the sink
60.6511386,61.2982186,1819,1838,#C C Picks the oven rack
61.2982186,62.5514686,1838,1876,#C C Puts the oven rack on the queen cake mould
62.5514686,63.5524386,1876,1906,#C C Holds the kitchen towel
63.5524386,64.43912859999999,1906,1933,#C C Picks the kitchen towel
64.43912859999999,65.7494586,1933,1972,#C C Holds the kitchen towel together
65.7494586,66.6240586,1972,1998,#C C Touches the cake
66.6240586,67.6476986,1998,2029,#C C Moves the cake
67.6476986,68.0977186,2029,2042,#C C Holds the kitchen towel
68.0977186,69.0624386,2042,2071,#C C Lifts the kitchen towel
69.0624386,69.7853086,2071,2093,#C C Puts the kitchen towel on the queen cake mould
69.7853086,70.04313859999999,2093,2101,#C C Holds the kitchen towel with hands
70.04313859999999,71.70489859999999,2101,2151,#C C Walks toward the microwave
71.70489859999999,73.17063859999999,2151,2194,#C C Presses the microwave button
73.17063859999999,74.67735859999999,2194,2240,#C C Holds the plastic dish
74.67735859999999,76.13902859999999,2240,2284,#C C Moves the plastic dish
76.13902859999999,78.85114859999999,2284,2365,#C C Holds the plastic dish
78.85114859999999,79.6338486,2365,2388,#C C Picks the plastic dish
79.6338486,81.15558859999999,2388,2434,#C C Puts the plastic dish in the microwave
81.15558859999999,82.6395086,2434,2479,#C C Closes the microwave
82.6395086,85.6395086,2479,2579,#C C Operates the phone
