start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
0.0210286,0.7557586,0,22,#O man X fixes the camera.
0.7557586,3.4492886,22,103,#C C cuts cucumbers.
3.4492886,5.012478600000001,103,150,#O man X converses with C.
5.012478600000001,11.1847286,150,335,#C C cuts cucumbers.
11.1847286,12.2879186,335,368,#C C puts a piece of the cucumber down.
12.2879186,13.5340986,368,405,#C C picks up a piece of cucumber.
13.5340986,14.4607686,405,433,#C C cuts cucumbers.
14.4607686,15.1110186,433,453,#C C puts a piece of the cucumber down.
15.1110186,27.460658600000002,453,823,#C C cuts cucumbers.
27.460658600000002,28.399378600000002,823,851,#C C puts a piece of the cucumber down.
28.399378600000002,29.4854486,851,884,#C C picks up a piece of cucumber.
29.4854486,30.6745586,884,920,#C C cuts cucumbers.
30.6745586,31.3545386,920,940,#C C puts a piece of the cucumber down.
31.3545386,53.927378600000004,940,1617,#C C cuts cucumbers.
53.927378600000004,55.0490286,1617,1651,#C C puts a piece of the cucumber down.
55.0490286,56.7192286,1651,1701,#C C picks up a piece of cucumber.
56.7192286,58.610848600000004,1701,1758,#C C cuts cucumbers.
58.610848600000004,59.3844086,1758,1781,#C C puts a piece of the cucumber down.
59.3844086,75.18380859999999,1781,2255,#C C cuts cucumbers.
75.18380859999999,75.42328859999999,2255,2262,#C C puts a piece of the cucumber down.
75.42328859999999,79.41240859999999,2262,2382,#C C touches #unsure
79.41240859999999,83.32235859999999,2382,2499,#C C pushes the pieces of cucumber aside.
83.32235859999999,89.81493859999999,2499,2694,#C C picks up cucumbers.
89.81493859999999,92.58951859999999,2694,2777,#C C cuts cucumbers.
92.58951859999999,93.67372859999999,2777,2810,#C C puts a piece of the cucumber down.
93.67372859999999,113.90219859999999,2810,3416,#C C cuts cucumbers.
113.90219859999999,115.8008986,3416,3473,#C C puts the pieces of the cucumber down.
115.8008986,132.7989586,3473,3983,#C C cuts cucumbers.
132.7989586,135.1670486,3983,4054,#C C cuts the cucumber with her hands.
135.1670486,135.89500859999998,4054,4076,#C C puts the pieces of the cucumber down.
135.89500859999998,138.3590386,4076,4150,#C C picks up a piece of cucumber.
138.3590386,139.7771986,4150,4193,#C C cuts cucumbers.
139.7771986,140.48902859999998,4193,4214,#C C puts the piece of the cucumber down.
140.48902859999998,155.4352786,4214,4662,#C C cuts cucumbers.
155.4352786,160.22666859999998,4662,4806,#C C puts the pieces of the cucumber down.
160.22666859999998,163.06424859999998,4806,4891,#C C cuts cucumbers.
163.06424859999998,163.8513886,4891,4915,#C C puts the piece of the cucumber down.
163.8513886,188.45016859999998,4915,5653,#C C cuts cucumbers.
188.45016859999998,191.4578286,5653,5743,#C C puts the pieces of the cucumber down.
191.4578286,193.2570686,5743,5797,#C C cuts cucumbers.
193.2570686,194.1000786,5797,5822,#C C puts the piece of the cucumber down.
194.1000786,210.8113086,5822,6324,#C C cuts cucumbers.
210.8113086,213.3527886,6324,6400,#C C puts the pieces of the cucumber down.
