start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
2.9094386000000005,5.4551286,87,163,#c c opens the drawer
5.4551286,9.2839986,163,278,#c c takes a broccoli
9.2839986,10.5126486,278,315,#c c puts the broccoli on the table
10.5126486,13.6253486,315,408,#c c takes a packed fish fillet
13.6253486,15.6458686,408,469,#c c puts #unsure in the drawer
15.6458686,17.0699286,469,511,#c c closes the drawer
17.0699286,18.9724386,511,569,#c c takes the broccoli and fish fillet
18.9724386,20.181838600000003,569,605,#c c puts the fish fillet and broccoli near a chop board
20.181838600000003,33.9006586,605,1016,#c c removes the sticker on the fish fillet packaged box
33.9006586,34.3500286,1016,1030,#c c fold the sticker in hand
34.3500286,37.4608286,1030,1123,#c c throws the sticker in the bin
37.4608286,41.9441286,1123,1258,#c c opens drawer
41.9441286,43.967508599999995,1258,1318,#c c takes a foil paper
43.967508599999995,46.801788599999995,1318,1403,#c c puts the foil aside
46.801788599999995,49.1052286,1403,1473,#c c opens drawer
49.1052286,53.4100786,1473,1602,#c c removes a tray
53.4100786,54.3668086,1602,1630,#c c puts the tray on the table
54.3668086,55.8416086,1630,1675,#c c moves the chop board
55.8416086,56.4979286,1675,1694,#c c puts the fish fillet on the chop board
56.4979286,57.8240286,1694,1734,#c c puts the tray aside
57.8240286,60.5282486,1734,1815,#c c opens drawer
60.5282486,63.794828599999995,1815,1913,#c c takes a knife
63.794828599999995,73.5155186,1913,2205,#c c tears the package
73.5155186,77.9896786,2205,2339,#c c straightens the foil paper
77.9896786,81.1664786,2339,2434,#c c takes the fish fillet
81.1664786,82.3634086,2434,2470,#c c smells the fish
82.3634086,86.2969486,2470,2588,#c c puts the fish in the foil
86.2969486,282.42122911869694,2588,8472,#c c folds the paper foil
282.42122911869694,285.27408911869696,8472,8558,#C C moves a thermos
285.27408911869696,288.28894911869696,8558,8648,#C C opens a thermos
288.28894911869696,295.17587911869697,8648,8855,#C C puts water in the thermos flask
295.17587911869697,301.080009118697,8855,9032,#C C closes the thermos flask
301.080009118697,304.185309118697,9032,9125,#C C lifts cooking pots
304.185309118697,309.95900911869694,9125,9298,#C C puts broccoli in the cooking pot
309.95900911869694,311.44134911869696,9298,9343,#C C puts broccoli on the choppping board
311.44134911869696,313.95474911869695,9343,9418,#C C chops broccoli
313.95474911869695,316.70261911869693,9418,9500,#C C chops broccoli
316.70261911869693,327.3342391186969,9500,9819,#C C puts broccoli on the choppping board
327.3342391186969,330.131409118697,9819,9903,#C C puts broccoli on the choppping board
330.131409118697,339.66538911869696,9903,10189,#C C chops broccoli
339.66538911869696,376.78381911869695,10189,11303,#C C washes broccoli
376.78381911869695,381.482179118697,11303,11444,#C C closes a cooking pot
381.482179118697,386.844259118697,11444,11605,#C C wipes hands with a towel
386.844259118697,396.68243911869695,11605,11900,#C C pours water on the cooking pot
