start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
0.9091986,2.5844986000000003,27,77,#C C puts his hand down
2.5844986000000003,4.3861586,77,131,#C C moves the hand towel
4.3861586,6.6458286,131,199,#C C pulls the drawer
6.6458286,8.3103386,199,249,#C C takes out a cooking pot from the drawer
8.3103386,9.1426986,249,274,#C C puts the lid beside the cooker
9.1426986,9.6172686,274,288,#C C puts down the cooking pot
9.6172686,11.8585386,288,355,#C C lifts the cooking pot
11.8585386,12.199768599999999,355,365,#C C opens the tap
12.199768599999999,15.8595986,365,475,#C C fetches water in to the cooking pot
15.8595986,16.834718600000002,475,504,#C C closes the tap
16.834718600000002,18.103658600000003,504,542,#C C walks away from the sink
18.103658600000003,18.8268686,542,564,#C C puts the cooking pot on the cooker
18.8268686,21.0966586,564,632,#C C lifts the cooking pot
21.0966586,21.4504586,632,643,#C C opens the tap
21.4504586,22.7181186,643,681,#C C fetches water in to the cooking pot
22.7181186,24.711298600000003,681,741,#C C closes the tap
24.711298600000003,27.2758186,741,818,#C C puts the cooking pot on the cooker
27.2758186,27.4719786,818,824,#C C opens the tap
27.4719786,30.0648686,824,901,#C C picks the soap from the soap dish
30.0648686,33.2231086,901,996,#C C washes his hands
33.2231086,33.6371886,996,1008,#C C puts the soap on the soap dish
33.6371886,38.2463786,1008,1147,#C C washes his hands
38.2463786,38.6937386,1147,1160,#C C closes the tap
38.6937386,39.905708600000004,1160,1197,#C C picks the tissue paper
39.905708600000004,41.9744486,1197,1259,#C C wipes his hand
41.9744486,43.0098986,1259,1290,#C C picks the cutting board
43.0098986,44.1245986,1290,1323,#C C puts down the cutting board
44.1245986,45.6394686,1323,1369,#C C picks the bowl
45.6394686,47.2342986,1369,1416,#C C holds the bowl with both hands
47.2342986,48.3807186,1416,1451,#C C puts the bowl in the tray
48.3807186,49.5722186,1451,1487,#C C picks the leek from the bowl
49.5722186,50.1902086,1487,1505,#C C puts the leek on the cutting board
50.1902086,51.1166186,1505,1533,#C C picks the knife
51.1166186,68.2548686,1533,2047,#C C cuts the leek
68.2548686,69.44771859999999,2047,2083,#C C removes the leek from the knife
69.44771859999999,70.72243859999999,2083,2121,#C C carries the leek from the cutting board
70.72243859999999,72.16351859999999,2121,2164,#C C puts the leek in the cooking pot
72.16351859999999,73.7380986,2164,2212,#C C removes the remains of the leek from the knife
73.7380986,74.3876786,2212,2231,#C C puts down the knife
74.3876786,76.0483886,2231,2281,#C C wipes his hand
76.0483886,77.3711986,2281,2321,#C C pulls the drawer on the fridge
77.3711986,77.72238859999999,2321,2331,#C C takes out plastic bag from the drawer
77.72238859999999,79.13741859999999,2331,2373,#C C closes the drawer
79.13741859999999,80.46393859999999,2373,2413,#C C unwraps the plastic bag
80.46393859999999,82.0388586,2413,2461,#C C puts the plastic bag in the tray
82.0388586,82.50489859999999,2461,2475,#C C throws the tissue paper in the tray
82.50489859999999,83.09981859999999,2475,2492,#C C picks the knife
83.09981859999999,84.25239859999999,2492,2527,#C C holds down the carrot
84.25239859999999,87.56976859999999,2527,2626,#C C cuts the carrot
87.56976859999999,88.3496486,2626,2650,#C C puts the carrot in the tray
88.3496486,89.5376386,2650,2685,#C C holds the carrot
89.5376386,114.4093286,2685,3432,#C C peels the carrot
114.4093286,115.5572186,3432,3466,#C C holds down the carrot
115.5572186,125.09444859999999,3466,3752,#C C cuts the carrot
125.09444859999999,126.31519859999999,3752,3789,#C C removes the carrot from the knife
126.31519859999999,127.0976286,3789,3812,#C C carries the carrots from the cutting board
127.0976286,127.9390086,3812,3838,#C C puts the carrots in the cooking pot
127.9390086,128.6471086,3838,3859,#C C holds down the carrot
128.6471086,135.9238686,3859,4077,#C C cuts the carrot
135.9238686,136.89965859999998,4077,4106,#C C removes the carrot from the knife
136.89965859999998,137.9015286,4106,4136,#C C carries the carrots from the cutting board
137.9015286,139.1383686,4136,4174,#C C puts the carrots in the cooking pot
139.1383686,139.7541386,4174,4192,#C C picks the carrot
139.7541386,140.2949686,4192,4208,#C C holds down the carrot
140.2949686,148.7038886,4208,4460,#C C cuts the carrot
148.7038886,149.81925859999998,4460,4494,#C C removes the carrot from the knife
149.81925859999998,150.6814686,4494,4520,#C C carries the carrots from the cutting board
150.6814686,152.3055786,4520,4569,#C C puts the carrots in the cooking pot
152.3055786,153.6475586,4569,4609,#C C puts down the knife
153.6475586,159.0903986,4609,4772,#C C looks inside the sink
159.0903986,160.6912486,4772,4820,#C C collects the carrot remains in the sink
160.6912486,162.1045186,4820,4863,#C C throws the carrot remains in the plastic bag
162.1045186,162.6030686,4863,4877,#C C collects the carrot remains in the sink
162.6030686,163.4176986,4877,4902,#C C throws the carrot remains in the plastic bag
163.4176986,163.8386586,4902,4915,#C C picks the tissue paper
163.8386586,166.0868686,4915,4982,#C C wipes his hands
166.0868686,167.4031286,4982,5021,#C C dials the button on the air conditioner
167.4031286,169.0228286,5021,5070,#C C wipes his hands
169.0228286,172.2857086,5070,5168,#C C turns on the cooker
172.2857086,173.6381486,5168,5209,#C C regulates the heat on the cooker
173.6381486,174.0697386,5209,5221,#C C throws the tissue paper on the counter top
174.0697386,175.73955859999998,5221,5272,#C C spreads the carrot in the cooking pot
175.73955859999998,176.4316986,5272,5292,#C C picks the carrot remain
176.4316986,177.0859586,5292,5312,#C C throws the carrot remain in the plastic bag
177.0859586,178.9630886,5312,5368,#C C touches the screenshot
178.9630886,179.5161786,5368,5385,#C C picks the dirt beside the carrot
179.5161786,181.7857486,5385,5453,#C C throws the dirt in the plastic bag
181.7857486,182.1036686,5453,5462,#C C holds the kitchen paper holder
182.1036686,183.3803586,5462,5501,#C C tears the tissue paper from the roll
183.3803586,184.1577886,5501,5524,#C C pushes the cutting board
184.1577886,184.2609186,5524,5527,#C C picks the carrot
184.2609186,185.2692786,5527,5557,#C C puts down the tissue paper
185.2692786,187.91290859999998,5557,5637,#C C wraps the carrot
187.91290859999998,188.71377859999998,5637,5661,#C C picks the plastic bag
188.71377859999998,189.9803686,5661,5699,#C C puts the carrot in the plastic bag
189.9803686,192.2639986,5699,5767,#C C wraps the carrot together with the plastic bag
192.2639986,193.0519886,5767,5791,#C C pulls the drawer
193.0519886,193.8915886,5791,5816,#C C puts the carrot inside the drawer
193.8915886,195.7016386,5816,5870,#C C closes the drawer
195.7016386,196.6200586,5870,5898,#C C touches the tissue paper
196.6200586,197.6709386,5898,5929,#C C pulls the drawer
197.6709386,198.5558386,5929,5956,#C C removes the plastic bag from the drawer
198.5558386,198.87861859999998,5956,5966,#C C removes the peg on the plastic bag
198.87861859999998,200.5171786,5966,6015,#C C puts down the peg
200.5171786,204.48858859999999,6015,6134,#C C unwraps the plastic bag
204.48858859999999,204.6096286,6134,6138,#C C removes a sachet from the plastic bag
204.6096286,205.3681586,6138,6160,#C C drops down the plastic bag
205.3681586,206.3366386,6160,6189,#C C holds the sachet with both hands
206.3366386,206.81254859999999,6189,6204,#C C tears the sachet
206.81254859999999,208.2222286,6204,6246,#C C throws the part of the sachet in the plastic bag
208.2222286,210.0334186,6246,6300,#C C holds the sachet with both hands
210.0334186,211.19148859999999,6300,6335,#C C holds the sachet with one hand
211.19148859999999,218.5845186,6335,6557,#C C sprinkles the powder over the carrots in the cooking pot
218.5845186,219.3764586,6557,6581,#C C holds the sachet with both hands
219.3764586,219.8382786,6581,6595,#C C folds the sachet
219.8382786,220.9829586,6595,6629,#C C puts the sachet in the plastic bag
220.9829586,221.7291986,6629,6651,#C C picks the lid
221.7291986,222.7176386,6651,6681,#C C closes the cooking pot
222.7176386,223.4666586,6681,6703,#C C holds the plastic bag
223.4666586,223.8312886,6703,6714,#C C puts the plastic bag beside the tray
223.8312886,224.3580886,6714,6730,#C C picks the tissue paper
224.3580886,225.5111586,6730,6765,#C C wipes his hand
225.5111586,226.6122086,6765,6798,#C C throws the tissue paper inside the plastic bag
226.6122086,227.0812786,6798,6812,#C C opens the tap
227.0812786,228.1529586,6812,6844,#C C picks dirt on the counter top
228.1529586,229.02904859999998,6844,6870,#C C throws the dirt in the plastic bag
229.02904859999998,229.7169486,6870,6891,#C C picks the knife
229.7169486,229.97030859999998,6891,6898,#C C holds the knife with the other hand
229.97030859999998,230.69094859999998,6898,6920,#C C picks the sponge
230.69094859999998,232.7818686,6920,6983,#C C washes the knife
232.7818686,237.1383086,6983,7114,#C C rinses the knife
237.1383086,237.2458086,7114,7117,#C C puts the knife in the tray
237.2458086,237.5919286,7117,7127,#C C pulls the cutting board
237.5919286,238.5286686,7127,7155,#C C moves the bowl in the tray
238.5286686,239.1506886,7155,7174,#C C picks the sponge
239.1506886,240.7265986,7174,7221,#C C washes the cutting board
240.7265986,241.0945186,7221,7232,#C C throws down the sponge
241.0945186,241.45723859999998,7232,7243,#C C holds the cutting board with both hands
241.45723859999998,250.5738086,7243,7517,#C C rinses the cutting board
250.5738086,250.7321986,7517,7521,#C C holds the bowl
250.7321986,251.1814986,7521,7535,#C C puts the cutting board in the tray
251.1814986,251.6713586,7535,7550,#C C lifts the bowl
251.6713586,252.95382859999998,7550,7588,#C C holds the bowl with the other hand
252.95382859999998,253.64635859999999,7588,7609,#C C washes the bowl
253.64635859999999,254.4722386,7609,7634,#C C throws the sponge in the sink
254.4722386,261.5933486,7634,7847,#C C rinses the bowl
261.5933486,261.60141860000004,7847,7847,#C C puts the bowl in the tray
261.60141860000004,261.9668586,7847,7858,#C C holds the tissue paper
261.9668586,263.3054986,7858,7899,#C C wipes the counter top
263.3054986,263.9474086,7899,7918,#C C wipes his hands
263.9474086,265.1423386,7918,7954,#C C throws the tissue paper in the plastic bag
265.1423386,265.67053860000004,7954,7969,#C C closes the tap
265.67053860000004,266.1039486,7969,7982,#C C holds the tissue paper
266.1039486,266.77592860000004,7982,8003,#C C tears the tissue paper from the roll
266.77592860000004,267.4503386,8003,8023,#C C wipes his hand
267.4503386,268.0122786,8023,8040,#C C picks the knife
268.0122786,273.0696386,8040,8191,#C C wipes the knife
273.0696386,274.1685986,8191,8224,#C C puts the knife on the tray
274.1685986,275.5355286,8224,8265,#C C picks the cutting board
275.5355286,275.94843860000003,8265,8278,#C C puts down the cutting board
275.94843860000003,276.4549786,8278,8293,#C C holds the tissue paper with the other hand
276.4549786,276.7947586,8293,8303,#C C wipes the cutting board
276.7947586,277.34677860000005,8303,8320,#C C lifts the cutting board
277.34677860000005,277.9881586,8320,8339,#C C wipes the cutting board
277.9881586,278.13890860000004,8339,8344,#C C wipes the counter top
278.13890860000004,278.8884486,8344,8366,#C C puts down the cutting board
