start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
-0.012304733333333331,-0.012304733333333331,-1,-1,#C C looks around
-0.012304733333333331,1.6643452666666665,-1,49,#O A man X fixes camera on C's head
1.6643452666666665,2.247095266666667,49,67,#C C walks around
2.247095266666667,17.232015266666664,67,516,#C C fixes camera on head
17.232015266666664,17.984165266666665,516,539,#O A man Y bends downwards
17.984165266666665,20.440335266666665,539,613,#C C looks around
20.440335266666665,24.679975266666666,613,740,#C C walks around
24.679975266666666,27.402305266666666,740,821,#C C touches herself
27.402305266666666,27.940265266666668,821,838,#C C picks a knife
27.940265266666668,28.741515266666667,838,862,#C C turns around
28.741515266666667,34.27591526666667,862,1028,#C C walks around
34.27591526666667,34.67987526666667,1028,1040,#C C sits on the door step
34.67987526666667,36.25954526666667,1040,1087,#O A man Y bends downwards
36.25954526666667,37.745005266666666,1087,1132,#C C picks a cassava in the pot
37.745005266666666,40.05234526666667,1132,1201,#C C cuts a cassava with a knife
40.05234526666667,40.97773526666667,1201,1229,#C C looks at hand
40.97773526666667,41.07943526666667,1229,1232,#O A man Y puts cassava in the pot
41.07943526666667,42.26912526666667,1232,1267,#C C picks a cassava on the ground
42.26912526666667,42.92839526666667,1267,1287,#C C puts a cassava on the newspaper
42.92839526666667,43.21133526666667,1287,1296,#C C looks at hand
43.21133526666667,43.264345266666666,1296,1297,#O A man Y picks cassava
43.264345266666666,44.13602526666667,1297,1323,#C C wipes hand with her cloth
44.13602526666667,45.68010526666667,1323,1370,#C C picks a cassava in the pot
45.68010526666667,46.070465266666666,1370,1381,#C C picks a cassava peel
46.070465266666666,46.58571526666667,1381,1397,#C C throws a cassava peel on the ground
46.58571526666667,47.777575266666666,1397,1433,#C C cuts a cassava with a knife
47.777575266666666,48.52083526666667,1433,1455,#C C puts cassava in the pot
48.52083526666667,49.40838526666667,1455,1482,#C C looks at hand
49.40838526666667,50.47297526666667,1482,1514,#C C wipes hand with her cloth
50.47297526666667,50.57139526666667,1514,1517,#C C moves a cassava in the pot
50.57139526666667,52.07061526666667,1517,1561,#O A man Y bends downwards
52.07061526666667,52.41264526666667,1561,1572,#C C holds a cassava in the pot
52.41264526666667,56.08126526666667,1572,1682,#C C cuts a cassava with a knife
56.08126526666667,56.94458526666667,1682,1708,#C C turns a cassava
56.94458526666667,57.54069526666667,1708,1726,#C C puts a cassava in the pot
57.54069526666667,60.10955526666667,1726,1803,#C C moves a cassava in the pot
60.10955526666667,61.40452526666667,1803,1842,#C C looks at hand
61.40452526666667,62.36444526666667,1842,1870,#C C holds her leg
62.36444526666667,64.58710526666667,1870,1937,#C C looks at hand
64.58710526666667,66.47071526666666,1937,1993,#C C wipes hand with her cloth
66.47071526666666,67.42163526666667,1993,2022,#C C looks at hand
67.42163526666667,68.55322526666666,2022,2056,#C C picks a cassava in the pot
68.55322526666666,70.67327526666666,2056,2120,#C C cuts a cassava with a knife
70.67327526666666,71.63602526666666,2120,2148,#C C puts a cassava in the pot
71.63602526666666,72.63490526666666,2148,2178,#C C looks at hand
72.63490526666666,72.67966526666666,2178,2180,#O A man Y puts cassava in the pot
72.67966526666666,73.83668526666666,2180,2214,#C C looks around
73.83668526666666,74.30869526666666,2214,2229,#C C moves a pot on the ground
74.30869526666666,75.04742526666666,2229,2251,#O A man Y picks cassava
