start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
0.5620586,1.6636686,16,49,#C C stares at a paper
1.6636686,3.7821286,49,113,#C C taps on the paper
3.7821286,5.6683386,113,169,#C C turns to the sink
5.6683386,6.5236386,169,195,#C C picks a lid from the sink table
6.5236386,7.1750686,195,215,#C C places the lid on a sink table
7.1750686,7.3585286000000005,215,220,#C C picks a can lid from the sink table
7.3585286000000005,8.320118599999999,220,249,#C C drops the can lid on a sink table
8.320118599999999,8.3501386,249,250,#C C picks a sachet of powder from the sink table
8.3501386,8.7959786,250,263,#C C lifts a clear vinyl cover with green capsicums from the sink table
8.7959786,9.185638599999999,263,275,#C C drops the sachet of powder on a sink table
9.185638599999999,9.9887786,275,299,#C C places the clear vinyl cover with green capsicums on a sink table
9.9887786,15.1916786,299,455,#C C pulls a door curtain
15.1916786,23.0175986,455,690,#C C rubs his hands together
23.0175986,24.1756286,690,725,#C C picks a chopping board from the holder
24.1756286,26.0368786,725,780,#C C places the chopping board on a sink table
26.0368786,27.2340486,780,816,#C C pulls a door curtain
27.2340486,27.8786886,816,836,#C C opens a drawer door
27.8786886,28.2241186,836,846,#C C glances at the drawer
28.2241186,29.6136586,846,888,#C C closes the drawer door
29.6136586,29.9452386,888,898,#C C opens a drawer door
29.9452386,32.4418586,898,973,#C C opens another drawer door
32.4418586,32.9398486,973,988,#C C picks a stainless steel bowl from the drawer
32.9398486,33.8675286,988,1015,#C C closes the drawer door
33.8675286,35.3014086,1015,1058,#C C closes another drawer door
35.3014086,37.3184986,1058,1119,#C C inspects the stainless steel bowl
37.3184986,37.8414986,1119,1135,#C C picks a mug from the sink
37.8414986,39.4549586,1135,1183,#C C places the stainless steel bowl in a sink
39.4549586,40.5600186,1183,1216,#C C opens a tap
40.5600186,41.8779986,1216,1256,#C C switches on the cooker
41.8779986,42.7100186,1256,1281,#C C picks a scouring sponge pad from the sink table
42.7100186,42.959118600000004,1281,1288,#C C lifts the stainless steel bowl from a sink
42.959118600000004,43.1365586,1288,1293,#C C shakes the stainless steel bowl
43.1365586,44.5548286,1293,1336,#C C pours water from the stainless steel bowl
44.5548286,46.3716686,1336,1391,#C C inspects the stainless steel bowl
46.3716686,46.7840486,1391,1403,#C C places the stainless steel bowl in a sink
46.7840486,47.986498600000004,1403,1439,#C C places the scouring sponge pad on his left hand
47.986498600000004,48.2060786,1439,1446,#C C squeezes the scouring sponge pad with his left hand
48.2060786,48.7946686,1446,1463,#C C picks a liquid soap bottle from a sink top
