start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
0.48480860000000003,2.2197386000000003,14,66,#C C lowers his hand
2.2197386000000003,4.9751086,66,149,#C C walks to the fridge
4.9751086,6.8829086,149,206,#C C touches a fridge drawer
6.8829086,8.829598599999999,206,264,#C C opens a fridge door
8.829598599999999,9.8009586,264,293,#C C picks clear vinyl cover with meat pieces
9.8009586,10.1091986,293,303,#C C places the clear vinyl cover with meat on his left hand
10.1091986,11.122158599999999,303,333,#C C turns the clear vinyl cover with meat
11.122158599999999,11.761518599999999,333,352,#C C places the clear vinyl cover with meat pieces on a sink table
11.761518599999999,12.638068599999999,352,379,#C C turns to the fridge
12.638068599999999,14.1926486,379,425,#C C holds the fridge door
14.1926486,15.3716286,425,461,#C C holds #Unsure
15.3716286,16.8732686,461,506,#C C looks at the fridge shelves
16.8732686,19.9505786,506,598,#C C closes the fridge door
19.9505786,21.470688600000003,598,643,#C C pulls a fridge drawer
21.470688600000003,23.1531486,643,694,#C C pushes back a fridge shelf
23.1531486,24.6257786,694,738,#C C picks a clear vinyl cover with eggplants
24.6257786,25.290788600000003,738,758,#C C holds the clear vinyl cover with eggplants
25.290788600000003,26.497358600000002,758,794,#C C folds the clear vinyl cover with eggplants
26.497358600000002,27.2564086,794,817,#C C places the clear vinyl cover with eggplants in a fridge drawer
27.2564086,27.694038600000003,817,830,#C C picks a clear vinyl cover with green capsicums
27.694038600000003,28.5987486,830,857,#C C places the clear vinyl cover with green capsicums on his left hand
28.5987486,29.8402086,857,895,#C C closes the fridge drawer
29.8402086,31.391028600000002,895,941,#C C turns to the sink table
31.391028600000002,32.1554586,941,964,#C C places the clear vinyl cover with green capsicums on a sink table
32.1554586,33.0959086,964,992,#C C opens the clear vinyl cover
33.0959086,35.1917086,992,1055,#C C pulls a drawer
35.1917086,35.7222686,1055,1071,#C C picks a cup rack from the sink table
35.7222686,37.0265286,1071,1110,#C C places the cup rack on a sink table
37.0265286,37.3745086,1110,1121,#C C holds the clear vinyl cover with green capsicums
37.3745086,38.8226486,1121,1164,#C C picks a pair of scissors from the drawer
38.8226486,40.1148186,1164,1203,#C C cuts a clear vinyl stopper with the pair of scissors
40.1148186,40.451418600000004,1203,1213,#C C holds the clear vinyl cover stopper with his left hand
40.451418600000004,41.5135486,1213,1245,#C C places the pair of scissors on a sink table
41.5135486,42.8772686,1245,1286,#c C removes the clear vinyl cover stopper from a clear vinyl cover
42.8772686,43.3971686,1286,1301,#C C picks the pair of scissors from a sink table
43.3971686,44.0334586,1301,1320,#C C places the pair of scissors on a sink table
44.0334586,44.8265386,1320,1344,#C C picks a water bottle from the sink table
44.8265386,45.1798686,1344,1355,#C C pushes the clear vinyl cover with green capsicums on a sink table
45.1798686,46.1101486,1355,1383,#C C holds the water bottle with his left hand
46.1101486,48.8381086,1383,1465,#C C turns to the countertop
48.8381086,49.6780686,1465,1490,#C C places the water bottle on a countertop
49.6780686,50.1285186,1490,1503,#C C holds the water bottle with his right hand
50.1285186,50.7119386,1503,1521,#C C picks a plastic bottle from the countertop
50.7119386,51.4466686,1521,1543,#C C lifts the water bottle from a countertop
51.4466686,53.2425786,1543,1597,#C C places the water bottle on a countertop
53.2425786,54.4878986,1597,1634,#C C turns to the sink table
54.4878986,54.9152986,1634,1647,#C C holds the clear vinyl cover with green capsicums
54.9152986,55.6302286,1647,1668,#C C closes the drawer
55.6302286,56.175138600000004,1668,1685,#C C lifts the clear vinyl cover with green capsicums
56.175138600000004,57.7245586,1685,1731,#C C opens the clear vinyl cover with green capsicums
57.7245586,58.8304986,1731,1764,#C C places the clear vinyl cover with green capsicums on a sink table
58.8304986,60.6216886,1764,1818,#C C opens the clear vinyl cover with green capsicums
60.6216886,63.9767786,1818,1919,#C C pulls the clear vinyl cover stopper with his left hand
63.9767786,65.0194786,1919,1950,#C C lifts the clear vinyl cover with green capsicums
65.0194786,65.3559186,1950,1960,#C C turns the clear vinyl cover with green capsicums
65.3559186,66.1493586,1960,1984,#C C places the clear vinyl cover with green capsicums on a sink table
66.1493586,67.08565859999999,1984,2012,#C C lifts the clear vinyl cover with green capsicums
