start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
0.3372486,1.7342586,9,51,#C C fixes camera on the head
1.7342586,2.4671486000000002,51,73,#C C walks around the kitchen
2.4671486000000002,3.0572486000000003,73,91,#C C moves hand over the sink
3.0572486000000003,4.0850786,91,122,#C C opens the faucet
4.0850786,4.5841786,122,137,#C C moves the faucet sideways
4.5841786,5.7798486,137,173,#C C moves a string upwards
5.7798486,6.5863986,173,197,#C C picks egg shells in the sink
6.5863986,10.985428599999999,197,329,#C C washes egg shells in the sink
10.985428599999999,12.3648286,329,370,#C C holds egg shells
12.3648286,13.680428599999999,370,410,#C C washes egg shells in the sink
13.680428599999999,13.915928599999999,410,417,#C C puts egg shells on a paper
13.915928599999999,15.4454286,417,463,#C C picks a piece of nylon paper in the sink
15.4454286,15.805628599999999,463,474,#C C puts nylon paper on a paper
15.805628599999999,16.563508600000002,474,496,#C C picks a piece of paper in the sink
16.563508600000002,16.711768600000003,496,501,#C C puts a piece paper on a paper
16.711768600000003,17.727168600000002,501,531,#C C picks egg shells in the sink
17.727168600000002,21.6514886,531,649,#C C washes egg shells in the sink
21.6514886,22.7033786,649,680,#C C pours water from egg shells in the sink
22.7033786,23.3527486,680,700,#C C puts egg shells on a paper
23.3527486,26.9637886,700,808,#C C folds the papers
26.9637886,27.7532186,808,832,#C C closes the faucet
27.7532186,28.2261086,832,846,#C C turns around
28.2261086,29.186638600000002,846,875,#C C walks around the kitchen
29.186638600000002,29.7207686,875,891,#C C opens the dustbin
29.7207686,30.7246986,891,921,#C C puts the papers in the dustbin
30.7246986,31.9265686,921,957,#C C turns around
31.9265686,32.5341386,957,975,#C C opens the faucet
32.5341386,33.1301986,975,993,#C C turns the faucet sideways
33.1301986,33.6428786,993,1009,#C C picks a dish sponge on the sink
33.6428786,34.9066886,1009,1047,#C C washes a dish sponge in the sink
34.9066886,35.8828886,1047,1076,#C C closes the faucet
35.8828886,36.5152486,1076,1095,#C C turns the faucet sideways
36.5152486,37.798258600000004,1095,1133,#C C picks a liquid soap bottle on the sink
37.798258600000004,39.2889786,1133,1178,#C C puts the liquid soap on the dish sponge
39.2889786,40.2663086,1178,1207,#C C puts a liquid soap bottle on the sink
40.2663086,40.7625786,1207,1222,#C C presses the dish sponge
40.7625786,41.5929786,1222,1247,#C C picks a knife in the sink
41.5929786,44.3160486,1247,1329,#C C washes a knife in the sink with a dish sponge
44.3160486,44.4614586,1329,1333,#C C picks a serving spoon in the sink
44.4614586,45.0312086,1333,1350,#C C puts a knife in the sink
45.0312086,47.4806586,1350,1424,#C C washes a serving spoon in the sink with a dish sponge
47.4806586,47.670078600000004,1424,1429,#C C puts a serving spoon in the sink
47.670078600000004,48.1131486,1429,1443,#C C picks chopsticks in the sink
48.1131486,49.7772186,1443,1493,#C C washes chopsticks in the sink with a dish sponge
49.7772186,50.5336886,1493,1515,#C C puts the chopsticks in the sink
50.5336886,50.9633686,1515,1528,#C C picks chopping board in the sink
50.9633686,56.0018286,1528,1679,#C C washes chopping board in the sink with a dish sponge
56.0018286,57.1366886,1679,1713,#C C turns the chopping board
57.1366886,58.707688600000004,1713,1761,#C C washes chopping board in the sink with a dish sponge
58.707688600000004,59.0029886,1761,1769,#C C puts the chopping board in the sink
59.0029886,59.3475786,1769,1780,#C C picks a cup in the sink
