start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
0.0210286,13.428458599999999,0,402,#C C washes utensils
13.428458599999999,14.8773386,402,446,#C C collects the dirt's together
14.8773386,17.8475086,446,535,#C C washes hands
17.8475086,18.2097386,535,546,#C C pours water on the sink top
18.2097386,19.0670386,546,571,#C C closes the tap
19.0670386,21.755978600000002,571,652,#C C shakes hands
21.755978600000002,22.172728600000003,652,665,#C C holds a towel
22.172728600000003,24.636228600000003,665,738,#C C wipes hands
24.636228600000003,26.0432586,738,781,#C C folds towel
26.0432586,26.9299986,781,807,#C C wipes the counter top
26.9299986,27.6189086,807,828,#C C moves a lid
27.6189086,32.0248586,828,960,#C C wipes the counter top
32.0248586,33.1185086,960,993,#C C picks a grill stick
33.1185086,33.8303086,993,1014,#C C picks the food with grill stick
33.8303086,35.4159586,1014,1062,#C C eats the food
35.4159586,36.7637586,1062,1102,#C C drops a grill stick
36.7637586,37.9271686,1102,1137,#C C walks
37.9271686,41.0119686,1137,1230,#C C opens the fridge
41.0119686,41.9490986,1230,1258,#C C picks a bottle
41.9490986,42.6918186,1258,1280,#C C closes the fridge
42.6918186,51.0416686,1280,1531,#C C shakes the bottle
51.0416686,53.0808586,1531,1592,#C C opens the bottle
53.0808586,54.9042786,1592,1646,#C C pours #unsure in the food
54.9042786,56.9173086,1646,1707,#C C closes the bottle
56.9173086,57.290178600000004,1707,1718,#C C puts the bottle on the counter top
57.290178600000004,58.1437186,1718,1744,#C C picks the grill stick
58.1437186,70.20121859999999,1744,2105,#C C mixes the food
70.20121859999999,70.42825859999999,2105,2112,#C C picks the food
70.42825859999999,72.61699859999999,2112,2178,#C C eats the food
72.61699859999999,74.27594859999999,2178,2228,#C C picks a bottle
74.27594859999999,75.02073859999999,2228,2250,#C C walks
75.02073859999999,77.5750786,2250,2327,#C C opens the fridge
77.5750786,79.07581859999999,2327,2372,#C C puts the bottle in the fridge
79.07581859999999,81.55292859999999,2372,2446,#C C closes the fridge
81.55292859999999,84.80646859999999,2446,2544,#C C picks the vegetables
84.80646859999999,86.99262859999999,2544,2609,#C C walks
86.99262859999999,88.7678586,2609,2662,#C C pulls a fridge crisper
88.7678586,91.5092086,2662,2745,#C C puts the vegetables in the fridge crisper
91.5092086,94.7761486,2745,2843,#C C pushes a fridge crisper
94.7761486,96.70784859999999,2843,2901,#C C walks
96.70784859999999,98.38571859999999,2901,2951,#C C picks a tomatoes
98.38571859999999,100.37873859999999,2951,3011,#C C puts the tomatoes on the counter top
100.37873859999999,100.7395086,3011,3022,#C C picks a cabbages
100.7395086,101.3017486,3022,3038,#C C puts the cabbages on the counter top
101.3017486,102.32589859999999,3038,3069,#C C picks #unsure
102.32589859999999,103.3544786,3069,3100,#C C puts the #unsure on the counter top
103.3544786,104.48129859999999,3100,3134,#C C moves the tomatoes
104.48129859999999,106.7270686,3134,3201,#C C moves the dish
106.7270686,108.71061859999999,3201,3261,#C C moves the dishes
108.71061859999999,110.66418859999999,3261,3319,#C C opens the cupboard
110.66418859999999,110.93898859999999,3319,3328,#C C picks a dish
110.93898859999999,112.07290859999999,3328,3362,#C C puts the dish on the counter top
112.07290859999999,113.98000859999999,3362,3419,#C C closes the cupboard
113.98000859999999,116.27512859999999,3419,3488,#C C brakes the egg
116.27512859999999,118.1327986,3488,3543,#C C removes the eggshell
118.1327986,120.43250859999999,3543,3612,#C C pours the egg in the plwasate
120.43250859999999,121.41431859999999,3612,3642,#C C holds eggshell
121.41431859999999,122.6727586,3642,3680,#C C puts eggshell in the polythene
122.6727586,124.54944859999999,3680,3736,#C C wipes hands
124.54944859999999,126.0205086,3736,3780,#C C moves the dish
126.0205086,128.2269886,3780,3846,#C C picks a bottle
128.2269886,129.0390186,3846,3871,#C C opens the cupboard
129.0390186,131.3179286,3871,3939,#C C puts the bottle in the cupboard
131.3179286,131.9673386,3939,3958,#C C picks a bottle
131.9673386,134.1402086,3958,4024,#C C puts the bottle in the cupboard
134.1402086,136.1765686,4024,4085,#C C closes the cupboard
136.1765686,139.0376886,4085,4170,#C C moves a tin
139.0376886,141.5954386,4170,4247,#C C moves a book
141.5954386,142.3324386,4247,4269,#C C closes the book
142.3324386,143.2193586,4269,4296,#C C moves the books
143.2193586,144.4088186,4296,4332,#C C moves a paper
144.4088186,145.4353486,4332,4362,#C C pulls the pan
145.4353486,146.6898586,4362,4400,# C C holds the pan
146.6898586,148.6775786,4400,4460,#C C picks a pan
148.6775786,150.5064286,4460,4515,#C C puts the pan on the cooker
150.5064286,151.5998086,4515,4547,#C C moves the tomatoes and #unsure
151.5998086,153.3784286,4547,4601,#C C moves the cabbages
153.3784286,158.6158886,4601,4758,#C C puts on the cooker
158.6158886,162.9846786,4758,4889,#C C puts on the cooker
162.9846786,164.6071686,4889,4938,#C C opens the cupboard
164.6071686,165.60265859999998,4938,4967,#C C picks a cooking oil
165.60265859999998,166.65879859999998,4967,4999,#C C opens the cooking oil
166.65879859999998,169.7709386,4999,5092,#C C pours the cooking oil in the pan
169.7709386,170.5296886,5092,5115,#C C closes the cooking oil
170.5296886,172.0870886,5115,5162,#C C puts the cooking oil in the cupboard
172.0870886,176.2580586,5162,5287,#C C closes the cupboard
176.2580586,176.9534186,5287,5308,#C C picks a grill stick
176.9534186,190.9000086,5308,5726,#C C stirs the egg
190.9000086,192.8474086,5726,5785,#C C puts the dish on the counter top
192.8474086,194.82122859999998,5785,5844,#C C picks pan handle
194.82122859999998,196.2976086,5844,5888,#C C fixes the pan
196.2976086,199.3325186,5888,5979,#C C holds the pan
199.3325186,207.6053686,5979,6228,#C C looks at the pan
207.6053686,208.7544386,6228,6262,#C C picks pan
208.7544386,213.66514859999998,6262,6409,#C C shakes the pan
213.66514859999998,215.0027886,6409,6449,#C C puts the pan on the cooker
215.0027886,216.1284986,6449,6483,#C C walks
216.1284986,217.53952859999998,6483,6526,#C C looks at the fridge
217.53952859999998,220.7538486,6526,6622,#C C opens the fridge
220.7538486,222.7702386,6622,6682,#C C picks a tin
222.7702386,223.7892386,6682,6713,#C C puts the tin on the counter top
223.7892386,224.7343286,6713,6741,#C C touches the pan
224.7343286,225.0310686,6741,6750,#C C picks the pan
225.0310686,225.6378686,6750,6769,#C C picks the grill stick
225.6378686,229.20821859999998,6769,6876,#C C stirs the egg
229.20821859999998,235.2772186,6876,7058,#C C pours the egg in the pan
235.2772186,235.99601859999999,7058,7079,#C C puts the dish on the counter top
235.99601859999999,244.4647486,7079,7333,#C C fries the egg
244.4647486,245.5962586,7333,7367,#C C puts off the cooker
245.5962586,249.5078186,7367,7485,#C C holds the pan
249.5078186,251.1327286,7485,7533,#C C serves the egg in the dish
251.1327286,252.2729286,7533,7568,#C C puts the pan on the cooker
252.2729286,253.0541686,7568,7591,#C C puts the grill stick on the dish
253.0541686,254.1825786,7591,7625,#C C opens the cupboard
254.1825786,255.4779886,7625,7664,#C C picks a cooking oil
255.4779886,257.2932786,7664,7718,#C C opens the cooking oil
257.2932786,258.27025860000003,7718,7747,#C C pours the cooking oil in the pan
258.27025860000003,259.4932786,7747,7784,#C C closes the cooking oil
259.4932786,260.4304386,7784,7812,#C C puts the cooking oil in the cupboard
260.4304386,261.3272986,7812,7839,#C C closes the cupboard
261.3272986,262.53054860000003,7839,7875,#C C holds the pan
262.53054860000003,266.0356186,7875,7980,#C C puts on the cooker
266.0356186,270.0687886,7980,8101,#C C holds the pan
270.0687886,271.8358986,8101,8154,#C C shakes the pan
271.8358986,274.6974786,8154,8240,#C C puts the pan on the cooker
274.6974786,276.24411860000004,8240,8287,#C C picks the tin
276.24411860000004,285.8586186,8287,8575,#C C pours the onion on the pan
285.8586186,286.2322586,8575,8586,#C C picks onions from the tin
286.2322586,286.89802860000003,8586,8606,#C C puts the onions on the pan
286.89802860000003,288.0157886,8606,8640,#C C moves the tin
288.0157886,288.4296186,8640,8652,#C C picks a grill stick
288.4296186,289.8788986,8652,8696,#C C fries onions
289.8788986,290.68508860000003,8696,8720,#C C holds a pan
290.68508860000003,294.5232586,8720,8835,#C C fries onions
294.5232586,295.5613786,8835,8866,#C C touches the cooker
295.5613786,300.9875486,8866,9029,#C C fries onions
300.9875486,301.91999860000004,9029,9057,#C C picks a tin
301.91999860000004,310.5815286,9057,9317,#C C pours the meat in the pan
310.5815286,311.5796186,9317,9347,#C C fries the meat
311.5796186,312.99152860000004,9347,9389,#C C puts the tin on the counter top
312.99152860000004,313.2994186,9389,9398,#C C holds a pan
313.2994186,321.2262686,9398,9636,#C C fries the meat
321.2262686,323.1935786,9636,9695,#C C touches the cooker
323.1935786,323.67515860000003,9695,9710,#C C picks tomatoes
323.67515860000003,324.7553186,9710,9742,#C C pours the tomatoes in the pan
324.7553186,325.7554286,9742,9772,#C C fries the meat
325.7554286,326.55355860000003,9772,9796,#C C puts the tin on the counter top
326.55355860000003,326.7858986,9796,9803,#C C fries the meat
326.7858986,327.32149860000004,9803,9819,#C C holds a pan
327.32149860000004,334.73992860000004,9819,10042,#C C fries the meat
334.73992860000004,335.6493186,10042,10069,#C C puts the grill stick on the counter top
335.6493186,337.39241860000004,10069,10121,#C C moves a lid
337.39241860000004,338.0918586,10121,10142,#C C picks a can
338.0918586,338.4142186,10142,10152,#C C opens a can
338.4142186,339.2923786,10152,10178,#C C puts the lid on the counter top
339.2923786,340.3698686,10178,10210,#C C puts the can on the counter top
340.3698686,341.65966860000003,10210,10249,#C C picks the cabbage
341.65966860000003,344.56118860000004,10249,10336,#C C pours the cabbage in the cooking pot
344.56118860000004,348.92810860000003,10336,10467,#C C puts the tin on the counter top
348.92810860000003,350.17555860000004,10467,10505,#C C touches the spoon
350.17555860000004,351.85083860000003,10505,10555,#C C picks a spoon
351.85083860000003,352.9197186,10555,10587,#C C holds spoon
352.9197186,352.99093860000005,10587,10589,#C C holds cooking pot
352.99093860000005,356.34220860000005,10589,10690,#C C mixes the cabbage
356.34220860000005,357.5150086,10690,10725,#C C shakes the spoon
357.5150086,359.3161586,10725,10779,#C C puts the spoon on the counter top
359.3161586,360.25124860000005,10779,10807,#C C touches the frying pan
360.25124860000005,364.74534860000006,10807,10942,#C C picks a tin
364.74534860000006,366.1305386,10942,10983,#C C pours the salt in food
366.1305386,366.36902860000004,10983,10990,#C C picks a lid
366.36902860000004,368.5566286,10990,11056,#C C closes the tin
368.5566286,369.8759986,11056,11096,#C C puts the tin on the counter top
369.8759986,370.63331860000005,11096,11118,#C C picks a grill stick
370.63331860000005,370.9543486,11118,11128,#C C holds cooking pot
370.9543486,384.34900860000005,11128,11530,#C C fries the food
384.34900860000005,385.1941186,11530,11555,#C C puts the grill stick on the counter top
385.1941186,385.70151860000004,11555,11570,#C C picks a tin
385.70151860000004,386.59688860000006,11570,11597,#C C opens a tin
386.59688860000006,388.70446860000004,11597,11661,#C C puts the lid on the counter top
388.70446860000004,390.0298186,11661,11700,#C C picks a spoon
390.0298186,391.2511786,11700,11737,#C C pours spice in the food
391.2511786,392.0242786,11737,11760,#C C shakes the spoon
392.0242786,392.4473886,11760,11773,#C C puts the tin on the counter top
392.4473886,393.20586860000003,11773,11796,#C C puts the spoon on the counter top
393.20586860000003,394.0374686,11796,11820,#C C picks a grill stick
394.0374686,394.4125586,11820,11832,#C C holds a pan
