start_timestamp,stop_timestamp,start_frame,stop_frame,narration_text
4.5025586,11.3038686,134,338,#C C unseals a bottle
11.3038686,13.039758599999999,338,391,#C C throws trash in a trash bin
13.039758599999999,15.7036286,391,470,#C C opens bottle
15.7036286,17.6987186,470,530,#C C picks a measuring cup
17.6987186,27.1032386,530,812,#C C measures #unsure
27.1032386,28.6324986,812,858,#C C closes bottle
28.6324986,30.1285986,858,903,#C C opens kitchen cabinet
30.1285986,40.043648600000004,903,1201,#C C puts back bottle
40.043648600000004,42.336558600000004,1201,1269,#C C picks chopping board
42.336558600000004,43.5451986,1269,1306,#C C picks a tomato
43.5451986,49.8425686,1306,1495,#C C picks a knife
49.8425686,63.1907086,1495,1895,#C C cuts tomato
63.1907086,70.9908986,1895,2129,#C C peels tomato
70.9908986,77.2012286,2129,2315,#C C cuts tomato
77.2012286,79.47096859999999,2315,2383,#C C puts pieces of tomatoes in a plate
79.47096859999999,85.0462786,2383,2551,#C C cuts tomato
85.0462786,86.3685986,2551,2590,#C C puts pieces of tomatoes in a plate
86.3685986,88.00351859999999,2590,2639,#C C puts knife on the chopping board
88.00351859999999,88.8253386,2639,2664,#C C opens tap
88.8253386,90.72435859999999,2664,2721,#C C washes hands
90.72435859999999,92.26756859999999,2721,2767,#C C closes tap
92.26756859999999,94.9453686,2767,2848,#C C dries hands
94.9453686,96.90470859999999,2848,2907,#C C picks a cling film box
96.90470859999999,97.18026859999999,2907,2915,#C C pulls cling film paper
97.18026859999999,98.16083859999999,2915,2944,#C C cuts cling film paper
98.16083859999999,101.84162859999999,2944,3055,#C C puts back cling film box
101.84162859999999,109.3823486,3055,3281,#C C wraps a piece of tomato
109.3823486,113.2687886,3281,3397,#C C puts tomato on the counter top
113.2687886,116.6249086,3397,3498,#C C picks a cling film box
116.6249086,118.33759859999999,3498,3549,#C C pulls cling film paper
118.33759859999999,121.0848486,3549,3632,#C C cuts cling film paper
121.0848486,123.63298859999999,3632,3708,#C C puts back cling film box
123.63298859999999,127.1243586,3708,3813,#C C picks vegetables
127.1243586,131.55233859999998,3813,3946,#C C wraps vegetables
131.55233859999998,134.4321786,3946,4032,#C C picks a tomato
134.4321786,135.4024086,4032,4061,#C C opens fridge
135.4024086,136.6597486,4061,4099,#C C puts vegetables in the fridge
136.6597486,139.71009859999998,4099,4191,#C C closes fridge
